Conf,Conf Abb,Expenses Title,FBS Conference,FBS Conference Labels,Ipeds Id,Make Money?,NCAA Subdivision,Profits Title,Revenues Title,School,School Abb,School | Conf SAA,School | Conf SAA (copy),Schools | SA,Schools | SA Shapes,Total Profit (bin),Year,% of Revenue from Athletics,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities","Annual Debt Service, Leases and Rental Fees on Athletic Facilities Expense",Athletic Student Aid,Athletic Student Aid Expense,Athletics Related Debt,Athletics Related Debt Expense,Coaches Compensation,Competition Guarantees - Paid,Competition Guarantees - Paid Out,Competition Guarantees - Paid Out Expense,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Excess Transfers Back,Excess Transfers Back Expense,Expenses | 2017,Expenses | 2017 YoY,Expenses | 2017 YoY ▲,Expenses | 2017 YoY ▼,Facilities and Equipment,Facilities and Equipment Expense,Game Expenses and Travel,Game Expenses and Travel Expense,Institutional/Government Support,Medical,Medical Expense,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Number of Records,Other Expenses,Other Expenses Expense,Other Revenue,Profit | 2017,Profit | 2017 YoY,Profit | 2017 YoY ▲,Profit | 2017 YoY ▼,Recruiting,Recruiting Expense ,Revenues | 2017,Revenues | 2017 YoY,Revenues | 2017 YoY ▲,Revenues | 2017 YoY ▼,Student Fees,SUM(1),Support and Admin Compensation w/Severance,Support and Admin Compensation w/Severance Expense,Ticket Sales,Total Academic Spending (University-Wide),Total Expenses,Total Expenses Expense,Total Expenses Line Dot,Total Football Coaching Salaries,Total Football Coaching Salaries Expense,Total Football Spending,Total Football Spending Expense,Total Profit,Total Profit Line Dot,Total Revenues,Total Revenues Line Dot,Year | ACC,Year | B10,Year | B12,Year | B12 (copy 2)
False,SEC,Expenses,Southeastern Conference,SEC,176017,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Mississippi,MISS,,,,► SEC,0K,2006,0.717424075,3512154.80976644,-3512154.80976644,5305751.55250559,-5305751.55250559,21983707.987233,-21983707.987233,5513972.32916474,1266221.10099224,1999430.4446886,-1999430.4446886,257521.905700648,4388346.95217078,0,0,,,,,9448257.19248034,-9448257.19248034,3551150.44320342,-3551150.44320342,1186273.74247338,986474.993991959,-986474.993991959,12464279.0610144,1,1483936.60124728,-1483936.60124728,2456818.96084496,,,,,993705.270656268,-993705.270656268,,,,,1863777.92976495,1,5735228.5576924,-5735228.5576924,11134667.7326692,290848799.837447,35017907.3856306,-35017907.3856306,,2094363.39391612,-2094363.39391612,8042453.53486037,-8042453.53486037,0,,35017907.3856306,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,218663,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of South Carolina,SCAR,,,,► SEC,-2000K,2006,0.546664326,,,9559980.62282044,-9559980.62282044,33250966.1120562,-33250966.1120562,9476329.42917847,1004833.44387894,2732130.22829732,-2732130.22829732,2211808.66019375,19401114.595687,0,0,,,,,12072295.2013426,-12072295.2013426,6695463.58829207,-6695463.58829207,333357.066689696,869445.233486731,-869445.233486731,14124953.2450939,1,9147990.57690341,-9147990.57690341,7651228.06251524,,,,,898672.31430875,-898672.31430875,,,,,711378.02751105,1,11764511.3839118,-11764511.3839118,16539854.9359245,672649967.885892,63216818.5785416,-63216818.5785416,,3506618.70133749,-3506618.70133749,15705408.6227574,-15705408.6227574,-1238290.54104745,,61978528.0374941,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,100858,Made Money,Football Bowl Subdivision,Profits,Revenues,Auburn University,AUB,,,,► SEC,14000K,2007,0.475454401,8238470.03501886,-8238470.03501886,7633340.46941772,-7633340.46941772,68117214.9914613,-68117214.9914613,12623794.5884877,0,4254464.6424728,-4254464.6424728,1131593.8619287,36711397.7593777,0,0,,,,,21126958.1660766,-21126958.1660766,7185387.48952727,-7185387.48952727,0,840487.568813664,-840487.568813664,18657386.8258456,1,12698949.0385658,-12698949.0385658,7227946.76725916,,,,,1592276.31056062,-1592276.31056062,,,,,5727744.67076627,1,11810969.9135527,-11810969.9135527,25229862.6075194,623200689.607862,79766628.1874748,-79766628.1874748,,6305764.64666792,-6305764.64666792,26569318.2645598,-26569318.2645598,14919304.305222,,94685932.4926968,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,159391,Made Money,Football Bowl Subdivision,Profits,Revenues,Louisiana State University and Agricultural & Mechanical College,LSU,,,,► SEC,2000K,2007,0.635295427,,,8555509.85706759,-8555509.85706759,,,12826292.3426657,70609.947552029,2921398.60691581,-2921398.60691581,1767061.39663461,22636749.3249551,0,0,,,,,18130368.0677988,-18130368.0677988,8513224.91634504,-8513224.91634504,0,715944.354273246,-715944.354273246,21490775.3420684,1,18732232.2127106,-18732232.2127106,9561428.43021479,,,,,1166070.03697607,-1166070.03697607,,,,,0,1,13208191.4529314,-13208191.4529314,32759018.6780942,876187763.829229,84769231.8476842,-84769231.8476842,,5247536.83532603,-5247536.83532603,19427561.9349191,-19427561.9349191,3516411.27183491,,88285643.1195191,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,176080,Made Money,Football Bowl Subdivision,Profits,Revenues,Mississippi State University,MSST,,,,► SEC,0K,2007,0.646080413,3231020.91185121,-3231020.91185121,5688093.13382537,-5688093.13382537,29595230.0117137,-29595230.0117137,6772849.4497246,277810.787253027,1177317.85435907,-1177317.85435907,364625.138998185,3616247.94997286,0,0,,,,,5114073.61659158,-5114073.61659158,3012184.47882574,-3012184.47882574,573865.564397324,574077.39423998,-574077.39423998,11996513.1775373,1,3526712.22139663,-3526712.22139663,2877212.98530997,,,,,680545.619747203,-680545.619747203,,,,,4219058.96270602,1,5335993.73650687,-5335993.73650687,7964354.11584101,535473787.633483,31881847.505217,-31881847.505217,,2886695.55400417,-2886695.55400417,8380335.837512,-8380335.837512,7841.176798645,,31889688.6820157,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,100751,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Alabama,BAMA,,,,► SEC,12000K,2007,0.490151904,8667127.97858562,-8667127.97858562,9585183.4686355,-9585183.4686355,272510799.959611,-272510799.959611,14665166.3710409,12154.171299939,2700772.61685894,-2700772.61685894,2886208.22961205,31229983.4146575,0,0,,,,,27254862.1425616,-27254862.1425616,6215100.316471,-6215100.316471,4048539.41198824,988532.32048767,-988532.32048767,20467556.1742308,1,12168819.9702062,-12168819.9702062,12031723.2330232,,,,,992787.437982772,-992787.437982772,,,,,4382580.02583528,1,14682698.4737561,-14682698.4737561,26329936.6518769,521818272.902489,89253923.1180007,-89253923.1180007,,7122943.98754868,-7122943.98754868,27606175.570136,-27606175.570136,12134758.1945232,,101388681.312524,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,221759,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Tennessee,TENN,,,,► SEC,2000K,2007,0.573108683,,,9754751.52137151,-9754751.52137151,,,15780963.2829001,289385.03095094,2289539.12477579,-2289539.12477579,15537273.3058764,26579756.9613963,0,0,,,,,27323168.5852673,-27323168.5852673,8026840.44680419,-8026840.44680419,6957643.78524913,972204.059501294,-972204.059501294,16331625.9555158,1,24646028.3075759,-24646028.3075759,13380120.8875199,,,,,2321651.60289036,-2321651.60289036,,,,,1157540.12380376,1,18209042.5973933,-18209042.5973933,32383284.6265278,1234523766.24462,109324189.52848,-109324189.52848,,4835552.09970254,-4835552.09970254,16093493.3286265,-16093493.3286265,3292441.14836037,,112616630.67684,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,106397,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Arkansas,ARK,,,,► SEC,2000K,2007,0.697600761,,,7479283.45434067,-7479283.45434067,,,11334965.106302,19468.667342255,2542125.95519101,-2542125.95519101,2901119.66148689,14152614.5494614,0,0,,,,,20303692.4792249,-20303692.4792249,9259601.00047309,-9259601.00047309,1918096.0744484,627191.122820716,-627191.122820716,16575807.887092,1,8284260.00723629,-8284260.00723629,6827713.37897253,,,,,1458183.38999882,-1458183.38999882,,,,,0,1,10674867.4328418,-10674867.4328418,33327671.839314,475382775.284218,71964169.9484292,-71964169.9484292,,4073031.8034678,-4073031.8034678,28058135.9539351,-28058135.9539351,3758322.10968828,,75722492.0581175,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,134130,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Florida,FLA,,,,► SEC,18000K,2007,0.445055159,4108825.25917606,-4108825.25917606,7090840.7697551,-7090840.7697551,97407001.4180865,-97407001.4180865,17451799.526583,772609.415953811,2413379.71246106,-2413379.71246106,13006203.0164079,42663135.704421,0,0,,,,,16859632.0952882,-16859632.0952882,13668271.9806989,-13668271.9806989,1951562.87450782,2005148.87945907,-2005148.87945907,20551473.2030461,1,24985120.4265232,-24985120.4265232,21979386.9188074,,,,,1680029.42734618,-1680029.42734618,,,,,2975008.92020966,1,21069508.2921921,-21069508.2921921,21462798.7548162,1828480475.60364,107223731.110307,-107223731.110307,,6497049.30966662,-6497049.30966662,24182639.5301345,-24182639.5301345,18138447.6978629,,125362178.80817,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,139959,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Georgia,UGA,,,,► SEC,16000K,2007,0.519615669,7000979.77240409,-7000979.77240409,7054651.4353245,-7054651.4353245,115734959.269938,-115734959.269938,13011222.1103847,1555069.49836119,2959297.62810927,-2959297.62810927,8206528.87284262,31872457.5397328,0,0,,,,,17579312.9890811,-17579312.9890811,10708322.6574999,-10708322.6574999,0,1342715.29002902,-1342715.29002902,16959243.053102,1,7488125.90334641,-7488125.90334641,8153309.80811061,,,,,1486295.40944552,-1486295.40944552,,,,,3549988.03820608,1,12630534.9446286,-12630534.9446286,20413596.2838196,1091442495.68972,74260478.367849,-74260478.367849,,4962514.57310171,-4962514.57310171,19876581.0092635,-19876581.0092635,16449714.7263258,,90710193.0941749,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,157085,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Kentucky,UK,,,,► SEC,0K,2007,0.747728323,3172981.85004369,-3172981.85004369,8962090.03785305,-8962090.03785305,29505697.7557579,-29505697.7557579,13078965.9885902,735337.781507454,2226901.1560564,-2226901.1560564,5013687.10689482,11624669.6183271,0,0,,,,,16312554.324436,-16312554.324436,7770280.93868407,-7770280.93868407,0,780421.654249363,-780421.654249363,24121994.8455083,1,9738948.78360134,-9738948.78360134,5604886.83464611,,,,,1227650.01402231,-1227650.01402231,,,,,614437.345736646,1,10599790.537952,-10599790.537952,23018229.405696,1100434610.00331,70697603.4354446,-70697603.4354446,,3172764.23250042,-3172764.23250042,11717081.8341109,-11717081.8341109,35639.502871796,,70733242.9383164,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,176017,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Mississippi,MISS,,,,► SEC,0K,2007,0.658077088,4932396.53662046,-4932396.53662046,5058391.30647612,-5058391.30647612,52624209.4925395,-52624209.4925395,9091313.187114,439286.476983528,1378706.68509845,-1378706.68509845,677745.530187721,7525711.23116632,0,0,,,,,9351911.35272607,-9351911.35272607,3478331.67438213,-3478331.67438213,1342537.02884996,308537.689839397,-308537.689839397,12548465.3498509,1,3079823.02087996,-3079823.02087996,2690435.78355337,,,,,903227.401063951,-903227.401063951,,,,,1812085.07729008,1,6454388.16840383,-6454388.16840383,12068364.008102,308675398.915306,39104630.4859839,-39104630.4859839,,3477482.03993126,-3477482.03993126,8180831.48209417,-8180831.48209417,0,,39104630.4859839,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,218663,Made Money,Football Bowl Subdivision,Profits,Revenues,University of South Carolina,SCAR,,,,► SEC,2000K,2007,0.568029109,,,9570128.5017853,-9570128.5017853,,,9467722.08457251,298066.581879469,2208646.74830402,-2208646.74830402,2516193.58379744,20129983.905466,0,0,,,,,15227200.7178329,-15227200.7178329,8412346.45209567,-8412346.45209567,0,985854.930181312,-985854.930181312,15096258.6214881,1,7552795.35498308,-7552795.35498308,8757703.17819301,,,,,862417.166459126,-862417.166459126,,,,,1386009.60573953,1,11886463.522887,-11886463.522887,21898508.4328171,690697450.360024,66173575.4791009,-66173575.4791009,,3462844.94506576,-3462844.94506576,16965549.3316965,-16965549.3316965,3909148.43027979,,70082723.9093807,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,100858,Made Money,Football Bowl Subdivision,Profits,Revenues,Auburn University,AUB,,,,► SEC,20000K,2008,0.504680545,8089428.4401774,-8089428.4401774,7961073.47360247,-7961073.47360247,60228598.5913534,-60228598.5913534,12630711.4991284,118485.023338658,2973824.82158083,-2973824.82158083,6776830.77568729,38901987.7611531,0,0,,,,,21061251.5984768,-21061251.5984768,7121962.20166541,-7121962.20166541,0,724009.496590506,-724009.496590506,18835558.218561,1,11352135.8210366,-11352135.8210366,4620680.69922699,,,,,1619189.04670183,-1619189.04670183,,,,,5791246.60319979,1,12410899.5918562,-12410899.5918562,24515029.4424632,670263610.263067,77855057.5506391,-77855057.5506391,,6279835.54725104,-6279835.54725104,25837320.92064,-25837320.92064,21704760.9729909,,99559818.52363,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,159391,Made Money,Football Bowl Subdivision,Profits,Revenues,Louisiana State University and Agricultural & Mechanical College,LSU,,,,► SEC,4000K,2008,0.627913516,13000864.4685763,-13000864.4685763,8672602.29654566,-8672602.29654566,242532436.340556,-242532436.340556,15079780.622834,1670405.95905677,2054798.66815909,-2054798.66815909,2615080.14206742,25920046.0717089,0,0,,,,,19909672.0140432,-19909672.0140432,9120747.21410546,-9120747.21410546,0,727994.706334089,-727994.706334089,23432458.0843727,1,19133238.3373629,-19133238.3373629,9343904.46807432,,,,,1201902.47211318,-1201902.47211318,,,,,0,1,14561662.1106407,-14561662.1106407,31791637.8475713,935359551.719601,90462398.4421383,-90462398.4421383,,7392580.79550638,-7392580.79550638,20650663.5204893,-20650663.5204893,4311134.13071311,,94773532.5728514,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,176080,Made Money,Football Bowl Subdivision,Profits,Revenues,Mississippi State University,MSST,,,,► SEC,0K,2008,0.683935429,3110453.41800663,-3110453.41800663,6190337.21173403,-6190337.21173403,26948400.741383,-26948400.741383,7838660.09246343,682223.318342055,1067427.56106488,-1067427.56106488,335443.186011274,2152598.50212658,0,0,,,,,5037220.39534621,-5037220.39534621,3235356.02246244,-3235356.02246244,553043.441218799,583065.726201787,-583065.726201787,12436030.3802364,1,3924747.14462303,-3924747.14462303,3320987.3110982,,,,,684538.641597278,-684538.641597278,,,,,4698360.51902331,1,5363619.66341352,-5363619.66341352,9754220.54852965,547185797.119668,33924972.4589066,-33924972.4589066,,3985648.95271286,-3985648.95271286,10716037.2645296,-10716037.2645296,7934.747679673,,33932907.2065863,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,100751,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Alabama,BAMA,,,,► SEC,0K,2008,0.395713234,8235117.67570694,-8235117.67570694,9837049.37078908,-9837049.37078908,136932604.946207,-136932604.946207,16497429.5309089,6131.091913205,2445190.92938447,-2445190.92938447,5023098.81855413,33286701.2663743,0,0,,,,,30355665.8926278,-30355665.8926278,5491970.17101252,-5491970.17101252,10542425.9216834,1636129.81103001,-1636129.81103001,17897648.3020466,1,53206831.8084775,-53206831.8084775,39545336.6125335,,,,,1147654.57086514,-1147654.57086514,,,,,0,1,16908047.706984,-16908047.706984,31670343.6693924,564123329.805034,137525969.792079,-137525969.792079,,8099366.38279672,-8099366.38279672,30810307.5381276,-30810307.5381276,445715.890418172,,137971685.682498,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,221759,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Tennessee,TENN,,,,► SEC,0K,2008,0.504115958,8934707.59057915,-8934707.59057915,10902586.3260567,-10902586.3260567,138468624.058991,-138468624.058991,18566761.1163903,278685.996054761,2508173.96449285,-2508173.96449285,4631363.29082776,29435159.359195,0,0,,,,,35299028.1887347,-35299028.1887347,8625540.0350199,-8625540.0350199,13803461.1865663,1020480.1181695,-1020480.1181695,19523793.35121,1,14914747.2349463,-14914747.2349463,11923446.5719248,,,,,1994612.52570712,-1994612.52570712,,,,,1114743.98421904,1,18207806.8650078,-18207806.8650078,32777190.8072273,1255779372.07159,112039736.374525,-112039736.374525,,5625071.71747225,-5625071.71747225,20143770.4802172,-20143770.4802172,1448108.17269975,,113487844.547225,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,106397,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Arkansas,ARK,,,,► SEC,0K,2008,0.686534139,6106304.46597165,-6106304.46597165,7421887.4148515,-7421887.4148515,48980723.6604167,-48980723.6604167,13621534.9683417,21524.591591286,3281311.34321187,-3281311.34321187,2541441.2692139,14233149.2879794,0,0,,,,,14024584.0327639,-14024584.0327639,10218719.8750819,-10218719.8750819,1692685.23232538,610240.955049079,-610240.955049079,16148495.7132006,1,8728068.61296845,-8728068.61296845,7197943.15162978,,,,,1496962.94255213,-1496962.94255213,,,,,0,1,12645379.3004727,-12645379.3004727,31932850.2712602,487215349.825436,72048689.4452934,-72048689.4452934,,5519438.57752766,-5519438.57752766,21864450.2782183,-21864450.2782183,1719400.07190719,,73768089.5172006,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,134130,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Florida,FLA,,,,► SEC,8000K,2008,0.456220892,7346151.70856366,-7346151.70856366,7226344.59885972,-7226344.59885972,104133809.285822,-104133809.285822,15775035.2983515,315891.691272056,3124886.00837032,-3124886.00837032,11352576.1449104,47522451.2520689,0,0,,,,,17070400.1355896,-17070400.1355896,12221442.1632742,-12221442.1632742,2065487.94822377,2154045.4398181,-2154045.4398181,19002356.2461757,1,30011413.9996532,-30011413.9996532,12160895.9585154,,,,,1636493.21756886,-1636493.21756886,,,,,2874151.10297587,1,20889426.0754933,-20889426.0754933,23546699.2773634,1803043772.01908,110109486.936979,-110109486.936979,,5609391.72859023,-5609391.72859023,21222473.6766825,-21222473.6766825,8731022.68452662,,118840509.621505,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,139959,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Georgia,UGA,,,,► SEC,14000K,2008,0.536708254,6791086.12175748,-6791086.12175748,7430020.58696036,-7430020.58696036,108657477.160334,-108657477.160334,14331090.6944328,2192560.95921685,1678470.01703861,-1678470.01703861,9269111.83519713,34047534.1009956,0,0,,,,,18337542.9993792,-18337542.9993792,12808198.8068078,-12808198.8068078,0,1129672.63565571,-1129672.63565571,18860949.8570336,1,9160137.80753183,-9160137.80753183,6710893.66902073,,,,,1451481.387996,-1451481.387996,,,,,3426283.79835956,1,13927742.8786229,-13927742.8786229,20863912.9299265,1118203033.68733,80254357.8144252,-80254357.8144252,,6061353.529552,-6061353.529552,21736841.0753688,-21736841.0753688,15116889.3353246,,95371247.1497498,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,157085,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Kentucky,UK,,,,► SEC,0K,2008,0.748893639,3055812.01213217,-3055812.01213217,8998375.07849383,-8998375.07849383,26653528.6626773,-26653528.6626773,13153058.2352538,173900.061538171,2705116.89892881,-2705116.89892881,6452701.12637186,13355290.6298948,0,0,,,,,21108962.6410014,-21108962.6410014,8650275.08928574,-8650275.08928574,0,769998.259659462,-769998.259659462,22861055.9244778,1,12225342.652475,-12225342.652475,6088264.56407503,,,,,1247106.45541724,-1247106.45541724,,,,,634284.868044699,1,10377747.0223827,-10377747.0223827,30392015.4644652,1115891722.39571,79235982.3328979,-79235982.3328979,,4257792.51632424,-4257792.51632424,13283657.1814689,-13283657.1814689,721530.305969596,,79957512.6388675,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,176017,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Mississippi,MISS,,,,► SEC,0K,2008,0.690991633,5038865.75746692,-5038865.75746692,5209456.14411595,-5209456.14411595,48042044.5705532,-48042044.5705532,6317859.46455275,489608.934796815,1721209.30139357,-1721209.30139357,585939.536193103,6488037.39592762,0,0,,,,,9414574.77769787,-9414574.77769787,3254362.40739338,-3254362.40739338,1571194.85920526,359104.741820307,-359104.741820307,13003204.3161992,1,3787693.83073923,-3787693.83073923,1893947.79970019,,,,,933100.910966488,-933100.910966488,,,,,2023775.34307827,1,7761962.3621172,-7761962.3621172,12703615.7556963,323038213.513182,38759323.9407967,-38759323.9407967,,2403021.27920545,-2403021.27920545,7839774.83644764,-7839774.83644764,0,,38759323.9407967,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,218663,Made Money,Football Bowl Subdivision,Profits,Revenues,University of South Carolina,SCAR,,,,► SEC,2000K,2008,0.544842314,,,10078346.8536131,-10078346.8536131,,,10387917.9464947,345570.635107904,1514983.89380102,-1514983.89380102,3326371.52454197,20109525.545022,0,0,,,,,19713045.6668988,-19713045.6668988,8021871.61050178,-8021871.61050178,0,1007729.676478,-1007729.676478,13534492.413822,1,7792749.36147336,-7792749.36147336,11438811.6247856,,,,,979365.015799546,-979365.015799546,,,,,2216034.12329255,1,12423300.0039366,-12423300.0039366,23210894.9143012,710271101.895554,71919310.0289969,-71919310.0289969,,3978816.68683359,-3978816.68683359,15974548.8324151,-15974548.8324151,2262390.75187629,,74181700.7808732,,,,,2
